question,answerA,answerB,answerC,answerD,correctAnswer,,,,,,,,,,,,,,,,,,,
কোনটি শুদ্ধ বানানে লেখা শব্দ? ,শুন্য ,পুণ্য ,ক্ষুন্ন ,পুর্ণ ,2,",",',",",',',",",',"',",',',",",',পুর্ণ ,',",",',2,');,#REF!
জাহানার ইমাম রচিত স্মৃতিকথামূলক গ্রন্থ কোনটি? ,একাত্তরের স্মৃতি ,আমার একাত্তর ,জাহানারা ইমাম ,একাত্তরের দিনগুলি ,4,",",',",",',',",",',"',",',',",",',একাত্তরের দিনগুলি ,',",",',4,');,#REF!
কোন জন ফোর্ট উইলিয়াম কলেজের শিক্ষক ছিলেন? ,ঈশ্বরচন্দ্র বিদ্যাসাগর ,ভূদেব মুখোপাধ্যায় ,রাজা রামমোহন রায় ,মৃত্যুঞ্জয় বিদ্যালঙ্কার ,1,",",',",",',',",",',"',",',',",",',মৃত্যুঞ্জয় বিদ্যালঙ্কার ,',",",',1,');,#REF!
কোনটি দ্বন্দ্ব-সমাস-সাধিত শব্দ? ,ছায়াতরু ,ছায়াময় ,আলোছায়া ,তরু ছায়া ,3,",",',",",',',",",',"',",',',",",',তরু ছায়া ,',",",',3,');,#REF!
যে বর্ণ বা বর্ণসমষ্টি ধাতু বা শব্দের পরে যুক্ত হয়ে নতুন শব্দ গঠন করে তাকে কী বলা হয়? ,সন্ধি ,প্রত্যয় ,সমাস ,অব্যয় ,2,",",',",",',',",",',"',",',',",",',অব্যয় ,',",",',2,');,#REF!
মুক্তিযুদ্ধ-ভিত্তিক কাব্যগ্রন্থ কোনটি? ,পাতালে হাসপাতালে ,একদা এক রাজ্যে ,যখন উদ্যত সঙ্গীন ,বন্দী শিবির থেকে ,4,",",',",",',',",",',"',",',',",",',বন্দী শিবির থেকে ,',",",',4,');,#REF!
বাংলা ভাষায় রচিত প্রাচীনতম গ্রন্থ কোনটি? ,চর্যাপদ ,সেক শুভোদয়া ,শ্রীকৃষ্ণকীর্তন ,রামায়ণ ,1,",",',",",',',",",',"',",',',",",',রামায়ণ ,',",",',1,');,#REF!
সঞ্চয় শব্দের বিপরীত শব্দ কোনটি? ,অন্তরায় ,নয়ছয় ,উপচয় ,পরাভয় ,2,",",',",",',',",",',"',",',',",",',পরাভয় ,',",",',2,');,#REF!
কোন গ্রন্থখানি রোমান্টিক প্রণয়োপাখ্যান? ,রামচরিত ,কীচকবধ ,পদ্মাবতী ,ভাগবত ,3,",",',",",',',",",',"',",',',",",',ভাগবত ,',",",',3,');,#REF!
উচাটন শব্দের সমার্থক শব্দ কোনটি? ,আদিষ্ট ,শান্ত ,শক্ত ,উৎকণ্ঠা ,4,",",',",",',',",",',"',",',',",",',উৎকণ্ঠা ,',",",',4,');,#REF!
ঈশ্বরচন্দ্র বিদ্যাসাগর রচিত গ্রন্থ কোনখানি? ,বিষাদসিন্ধু ,মহাশ্মশান ,সন্ধ্যাসঙ্গীত ,বন্ধুবিয়োগ ,1,",",',",",',',",",',"',",',',",",',বন্ধুবিয়োগ ,',",",',1,');,#REF!
বিদেশি অব্যয়ের উদাহরণ হলো ,ইদানিং ,বেশ ,যদি ,অপিচ ,2,",",',",",',',",",',"',",',',",",',অপিচ ,',",",',2,');,#REF!
নিচের যেটি সম্বন্ধ পদের বিভক্তি নয় ,র ,এর ,রা ,কার ,3,",",',",",',',",",',"',",',',",",',কার ,',",",',3,');,#REF!
মধুপ যে সমাসের উদাহরণ ,তৎপুরুষ ,ব্যতিহার বহুব্রীহি ,উপমিত কর্মধারয় ,উপপদ অব্যয়ীভাব ,1,",",',",",',',",",',"',",',',",",',উপপদ অব্যয়ীভাব ,',",",',1,');,#REF!
বাংলা বাক্যের আবশ্যিক বৈশিষ্ট্য নয় ,অপরির্তনযোগ্য পদক্রম ,অন্যপদের আকাঙ্ক্ষা না থাকা ,পদগত অম্বয় ,অর্থসংগতি ,2,",",',",",',',",",',"',",',',",",',অর্থসংগতি ,',",",',2,');,#REF!
প্রবন্ধ রচনার ক্ষেত্রে শুরু থেকে শেষ পর্যন্ত সমতা বজায় রাখতে হবে ,বাক্যের দৈর্ঘ্যের ,ভাষারীতির ,শব্দসীমার ,ভাবের ,4,",",',",",',',",",',"',",',',",",',ভাবের ,',",",',4,');,#REF!
হ্রেষা গুঞ্জন এবং নাদ এই শব্দগুলোর একই শ্রেণিভুক্ত কারণ প্রতিটিই ,অভিন্ন অর্থ জ্ঞাপক ,খাঁটি বাংলা শব্দ ,ধ্বন্যাত্মক শব্দ ,প্রাণীর ডাক নির্দেশক ,3,",",',",",',',",",',"',",',',",",',প্রাণীর ডাক নির্দেশক ,',",",',3,');,#REF!
অগ্নির একটি প্রতিশব্দ হলো ,পাবন ,জাতবেদ্য ,অগ্নিষ্ঠ ,বিভা ,1,",",',",",',',",",',"',",',',",",',বিভা ,',",",',1,');,#REF!
ওদন শব্দের অর্থ ,ওজন ,উদর ,ভাত ,অতিরিক্ত ,3,",",',",",',',",",',"',",',',",",',অতিরিক্ত ,',",",',3,');,#REF!
হরণ কারর ইচ্ছা এর এক কথায় প্রকাশযোগ্য রূপ ,বিভ্রমিয়া ,বিবিক্ষা ,জুগুপ্সা ,জিহীর্ষা ,4,",",',",",',',",",',"',",',',",",',জিহীর্ষা ,',",",',4,');,#REF!
নদী শব্দের সমার্থক নয় ,ফল্গু ,তরঙ্গিণী ,পাটনি ,শৈবলিনী ,2,",",',",",',',",",',"',",',',",",',শৈবলিনী ,',",",',2,');,#REF!
নিচের বিপরীত শব্দযুগলের মধ্যে অশুদ্ধ? ,খাতক-মহাজন ,আসমান-জমিন ,সিক্ত-রিক্ত ,স্বপ্ন-বাস্তব ,3,",",',",",',',",",',"',",',',",",',স্বপ্ন-বাস্তব ,',",",',3,');,#REF!
কারকিত শব্দের অর্থ ,কৃষিকর্ম ,কৃষিজমি ,নিষ্কর জমি ,ভূমিজীবী ,1,",",',",",',',",",',"',",',',",",',ভূমিজীবী ,',",",',1,');,#REF!
মাইকেল-রবীন্দ্রনাথ-নজরুল ইসলাম আমার মাতৃভাষা। উক্তিটি ,মুহাম্মদ শহীদুলাহ ,মুহাম্মদ আবদুল হাই-এর ,মুহম্মদ এনামুল হকের ,মুনীর চৌধুরীর ,4,",",',",",',',",",',"',",',',",",',মুনীর চৌধুরীর ,',",",',4,');,#REF!
সহচর শব্দযোগে গঠিত দ্বন্দ্ব সমাসের উদাহরণ ,ঘর-বার ,আকার-ইঙ্গিত ,ধূতি-চাদর ,বুক-পিঠ ,3,",",',",",',',",",',"',",',',",",',বুক-পিঠ ,',",",',3,');,#REF!
Brevity is the soul of wit পদবন্ধটির যথাযথ বঙ্গানুবাদ ,অতি অল্প হইল ,মানিকের খানিক ভালো ,প্রাণের কথা বুকে বাজে ,কথা কম কাজ বেশি ,2,",",',",",',',",",',"',",',',",",',কথা কম কাজ বেশি ,',",",',2,');,#REF!
যেটিতে বাংলা বর্ণের যথাযথ ক্রম অনুসৃত হয়নি ,র ল ব ষ ,ঈ উ ঊ ঋ ,ফ ব ভ ম ,ঙ চ ছ জ ,1,",",',",",',',",",',"',",',',",",',ঙ চ ছ জ ,',",",',1,');,#REF!
শামখোল হলো এক ধরনের ,মাছ ,পাখি ,পতঙ্গ ,জলজ উদ্ভিদ ,2,",",',",",',',",",',"',",',',",",',জলজ উদ্ভিদ ,',",",',2,');,#REF!
নিচের যে শব্দে ভুলভাবে ণ-ত্ব বিধান প্রয়োগ করা হয়েছে ,বক্ষমাণ ,প্রণয় ,আপণ ,আবর্তণ ,4,",",',",",',',",",',"',",',',",",',আবর্তণ ,',",",',4,');,#REF!
বিসর্গ সন্ধির একটি উদাহরণ হলো ,সংস্কৃত ,আচ্ছন্ন ,জ্যোতিরিন্দ্র ,গোষ্পদ ,3,",",',",",',',",",',"',",',',",",',গোষ্পদ ,',",",',3,');,#REF!
বাংলা একাডেমির প্রমিত বানানবিধি অনুসারে শুদ্ধ বানানটি হলো- ,উনত্রিশ ,উনচলিশ ,উনবিংশ ,ঊনিশ ,2,",",',",",',',",",',"',",',',",",',ঊনিশ ,',",",',2,');,#REF!
শুদ্ধ বিপরীত শব্দযুগল নয়- ,ঊর্ধব-অধ ,আকাশ-পাতাল ,সম্মুখে-পেছনে ,ভিতর-বাহির ,1,",",',",",',',",",',"',",',',",",',ভিতর-বাহির ,',",",',1,');,#REF!
বাংলা ব্যাকরণ অনুযায়ী মোট বর্ণ সংখ্যা কয়টি? ,২০ টি ,৩০ টি ,৪০ টি ,৫০ টি ,4,",",',",",',',",",',"',",',',",",',৫০ টি ,',",",',4,');,#REF!
বাংলা ব্যাকরণ অনুযায়ী বর্ণ কয় প্রকার ও কি কি? ,প্রতীকী বর্ণ ও সাংকেতিক বর্ণ ,ব্যঞ্জন বর্ণ ও অসংযুক্ত বর্ণ ,স্বর বর্ণ ও ব্যঞ্জন বর্ণ ,পূর্ববর্তী বর্ণ ও উত্তর বর্ণ ,2,",",',",",',',",",',"',",',',",",',পূর্ববর্তী বর্ণ ও উত্তর বর্ণ ,',",",',2,');,#REF!
ঝাঁকের কৈ বাগধারাটির অর্থ- ,একতাই বল ,বর্ষা মাথ ,একই স্বভাবের লোক ,চালাক ,3,",",',",",',',",",',"',",',',",",',চালাক ,',",",',3,');,#REF!
শিরে সংক্রান্তি বাগধারার অর্থ কী ,মাথায় ব্যথা ,আসন্ন বিপদ ,মাথায় গণ্ডগোল ,অকল্যাণ ,2,",",',",",',',",",',"',",',',",",',অকল্যাণ ,',",",',2,');,#REF!
বাংলা ভাষায় সাধু-চলিত মিশ্রণজনিত দোষকে বলা হয়? ,গুরু-চণ্ডালী দোষ ,প্রকরণগত দোষ ,রীতিগত দোষ ,ধ্বনিগত দোষ ,1,",",',",",',',",",',"',",',',",",',ধ্বনিগত দোষ ,',",",',1,');,#REF!
শৈণ দৃষ্টি কথাটির অর্থ কী? ,লোভী দৃষ্টি ,শীতল দৃষ্টি ,পেলব দৃষ্টি ,তীক্ষ্ণ দৃষ্টি ,4,",",',",",',',",",',"',",',',",",',তীক্ষ্ণ দৃষ্টি ,',",",',4,');,#REF!
কোনটি কাজী নজরুল ইসলাম রচিত উপন্যাস? ,দোলন চাঁপা ,মৃত্যুক্ষুধা ,ঘরে-বাইরে ,চিহ্ন ,2,",",',",",',',",",',"',",',',",",',চিহ্ন ,',",",',2,');,#REF!
এক কথায় প্রকাশ করুনঃ যে সকল অন্যায় সয়ে যায়। ,সর্বংসহা ,সব্যসাচী ,নিগৃহীত ,অনুরক্ত ,1,",",',",",',',",",',"',",',',",",',অনুরক্ত ,',",",',1,');,#REF!
কোন দেশকে নিশীথ সূর্যের দেশ বলা হয়? ,জাপান ,কিউবা ,নরওয়ে ,কেনিয়া ,3,",",',",",',',",",',"',",',',",",',কেনিয়া ,',",",',3,');,#REF!
নিচের যে ভাষাগুচ্ছ একই পরিবারভুক্ত নয় ,"বাংলা, ভোজপুরিয়া, মগহি ","আসামি, তামিল, ওড়িয়া ","হিন্দি, গুজরাটি, মারাঠি ","পাঞ্জাবি, বাংলা, মারাঠি ",2,",",',",",',',",",',"',",',',",",',"পাঞ্জাবি, বাংলা, মারাঠি ",',",",',2,');,#REF!
কোথায় এমন হরিৎক্ষেত্র আকাশতলে মেশে। কবি ডি এল রায় যে প্রসঙ্গে উক্তিটি করেছেন ,বাংলার ঋতুবৈচিত্র্য ,বাংলার সবুজ মাঠ ,বাংলার সামাজিক জীবন ,বাংলার সাম্প্রদায়িক সম্প্রীতি ,2,",",',",",',',",",',"',",',',",",',বাংলার সাম্প্রদায়িক সম্প্রীতি ,',",",',2,');,#REF!
সন্ধির নিয়মানুসারে ঈ + অ=? ,য্‌ + অ ,য্‌ + আ ,আ + য্‌ ,অ + য্‌ ,1,",",',",",',',",",',"',",',',",",',অ + য্‌ ,',",",',1,');,#REF!
টেনিদা যে সাহিত্যিকের কিশোরপাঠ্য লেখার কেন্দ্রীয় চরিত্র ,শরবিন্দু বন্দ্যোপাধ্যায় ,নারায়ণ গঙ্গোপাধ্যায় ,সত্যজিৎ রায় ,প্রেমেন্দ্র মিত্র ,2,",",',",",',',",",',"',",',',",",',প্রেমেন্দ্র মিত্র ,',",",',2,');,#REF!
নিচের কোন উপন্যাসটির রচয়িতা বঙ্কিমচন্দ্র চট্টোপাধ্যায়? ,চন্দ্রনাথ ,পৌষ ফাল্গুনের পালা ,চতুরঙ্গ ,রজনী ,4,",",',",",',',",",',"',",',',",",',রজনী ,',",",',4,');,#REF!
বাংলাদেশের আঞ্চলিক ভাষার অভিধান কে সম্পাদনা করেন? ,ডঃ মুহম্মদ এনামুল ,ডঃ সুকুমার সেন ,ডঃ মুহম্মদ শহীদুলাহ ,মুনীর চৌধুরী ,3,",",',",",',',",",',"',",',',",",',মুনীর চৌধুরী ,',",",',3,');,#REF!
সনাতন পাঠক কোন সাহিত্যিকের ছদ্মনাম? ,সুনীল গঙ্গোপাধ্যায় ,সমরেশ বসু ,শীর্ষেন্দু মখোপাধ্যায় ,প্রেমেন্দ্র মিত্র ,1,",",',",",',',",",',"',",',',",",',প্রেমেন্দ্র মিত্র ,',",",',1,');,#REF!
বড় ভাই থাকতে ছোট ভাইয়ের বিয়ে এর এক কথায় প্রকাশ কি? ,চিরকুমার ,পরিবেদন ,লবোজান ,অভিসার ,2,",",',",",',',",",',"',",',',",",',অভিসার ,',",",',2,');,#REF!
প্রতীচ্য শব্দের বিপরীত শব্দ কোনটি? ,তীচা ,অপ্রতীচ্য ,প্রার্চী ,প্রাচ্য ,4,",",',",",',',",",',"',",',',",",',প্রাচ্য ,',",",',4,');,#REF!
কথার তবুড়ি এর অর্থ কি? ,অকাটা যক্তি ,অন্তরে জটিলতা ,অনর্গল কথা ,মিথ্যা কথা ,3,",",',",",',',",",',"',",',',",",',মিথ্যা কথা ,',",",',3,');,#REF!
নিচের কোন বাগধারাটির অর্থ ভিন্ন? ,তাসের ঘর ,অহিনকুল সম্বন্ধ ,আদায় কাঁচকলায় ,সাপের নেউলে ,1,",",',",",',',",",',"',",',',",",',সাপের নেউলে ,',",",',1,');,#REF!
অনুকরণ করার ইচ্ছা কে এক কথায় কী বলে? ,অপচিকীর্ষা ,অনুচিকীর্ষা ,জিঘাংসা ,অনুচিন্তা ,2,",",',",",',',",",',"',",',',",",',অনুচিন্তা ,',",",',2,');,#REF!
চাপে পড়ে কাবু হওয়া এর অর্থ প্রকাশক বাগধারা কোনটি? ,অকাশ কুষ্মান্ড ,চোরে না শোনে ধর্মের কাহিনী ,ঠেলার নাম বাবাজি ,রাবণের চিতা ,3,",",',",",',',",",',"',",',',",",',রাবণের চিতা ,',",",',3,');,#REF!
দিতে হবে কে এক কথা কী বলে? ,ভূতপূর্ব ,জিতনিদ্র ,অনাদান্ত ,দেয় ,4,",",',",",',',",",',"',",',',",",',দেয় ,',",",',4,');,#REF!
সংযম শব্দের সন্ধি বিচ্ছেদ কি? ,সম্‌ + যম ,সং + যম ,সম + যম ,সৎ + যম ,1,",",',",",',',",",',"',",',',",",',সৎ + যম ,',",",',1,');,#REF!
মালা শব্দের স্ত্রীলিঙ্গ কোনটি? ,মালী ,মালিকা ,মালীনী ,মালিনী ,2,",",',",",',',",",',"',",',',",",',মালিনী ,',",",',2,');,#REF!
নিচের কোনটির বানান সঠিক? ,পুনঃরুজ্জীবন ,পুনরুজ্জীবন ,পুনরুজ্জীবন ,পুনারুজ্জীবন ,3,",",',",",',',",",',"',",',',",",',পুনারুজ্জীবন ,',",",',3,');,#REF!
নিচের কোনটি সঠিক বানান? ,বাষ্পীয় ,বাস্পীয় ,বাস্পিয় ,বাষ্পিয় ,1,",",',",",',',",",',"',",',',",",',বাষ্পিয় ,',",",',1,');,#REF!
শিকায় তোলা বাগধারাটির অর্থ ,সর্বনাশ করা ,বিগড়ে দেওয়া ,গোপন করা ,মুলতবি রাখা ,4,",",',",",',',",",',"',",',',",",',মুলতবি রাখা ,',",",',4,');,#REF!
নীল আকাশের নীচে আমি রাস্তা চলেছি একা বাক্যটিতে রাস্তা শব্দটি কোন কারকে কোন বিভক্তি? ,কর্মে শূন্য ,করণে শূন্য ,অপাদানে শূন্য ,কর্তার শূন্য ,2,",",',",",',',",",',"',",',',",",',কর্তার শূন্য ,',",",',2,');,#REF!
জীবন বীমা কোন সমাস? ,তৎপুরুষ ,দ্বান্দব ,কর্মধারয় ,অব্যয়ীভাব ,3,",",',",",',',",",',"',",',',",",',অব্যয়ীভাব ,',",",',3,');,#REF!
দিন ও রাত্রির সন্ধিক্ষণ বাক্য সংকোচনে বলা যায় ,গোধূলি ,পূর্বাহ্ন ,মধ্যাহ্ন ,সন্ধ্যা ,1,",",',",",',',",",',"',",',',",",',সন্ধ্যা ,',",",',1,');,#REF!
নিচের কোন বানানগুচ্ছ শুদ্ধ? ,"স্বায়ত্বশাসন, সমীচিন ","দূর্বার, মুমূর্ষ ","স্বাম্ভনা, শরীরি ","দুর্গা, পুণ্য ",4,",",',",",',',",",',"',",',',",",',"দুর্গা, পুণ্য ",',",",',4,');,#REF!
চাষাভূষা কাব্য কার রচনা? ,শামসুর রাহমান ,নির্মলেন্দু গুণ ,সৈয়দ শামসুর হক ,আহমদ ছফা ,2,",",',",",',',",",',"',",',',",",',আহমদ ছফা ,',",",',2,');,#REF!
কোন সন্ধি বিচ্ছেদটি ভুল? ,গৈ + অক = গায়ক ,আ + চর্য = আশ্চর্য ,দু + লোক = দ্যুলোক ,সু + অল্প = স্বল্প ,3,",",',",",',',",",',"',",',',",",',সু + অল্প = স্বল্প ,',",",',3,');,#REF!
বিভাবরী অর্থ ,রাত্রি ,আলোকস্নাতা ,নদী ,নারী ,1,",",',",",',',",",',"',",',',",",',নারী ,',",",',1,');,#REF!
নিচের কোনটি মুক্তিযুদ্ধ ভিত্তিক গ্রন্থ নয়? ,আগুনের পরশমনি ,জোছনা ও জননীয় গল্প ,উপমহাদেশ ,আগুনপাখি ,4,",",',",",',',",",',"',",',',",",',আগুনপাখি ,',",",',4,');,#REF!
সরব শব্দের স উপসর্গ কি অর্থ প্রকাশ করে? ,ক্ষুদ্র ,সঙ্গে ,বিশাল ,অভাব ,2,",",',",",',',",",',"',",',',",",',অভাব ,',",",',2,');,#REF!
অবনত শব্দটির বিপরীত শব্দ কোনটি? ,সংশয় ,ঊষা ,উন্নত ,ছায়ালোক ,3,",",',",",',',",",',"',",',',",",',ছায়ালোক ,',",",',3,');,#REF!
ঝুনা শব্দটির বিপরীত শব্দ কোনটি? ,কচি ,নাগ ,করী ,শপধর ,1,",",',",",',',",",',"',",',',",",',শপধর ,',",",',1,');,#REF!
কোনটি সাপ এর সমার্থক শব্দ নয়? ,সর্প ,ফণী ,নাগ ,অলক ,4,",",',",",',',",",',"',",',',",",',অলক ,',",",',4,');,#REF!
"Like priest, like pupil এর বাংলা প্রবচন কোনটি? ",যেমন কর্ম তেমন ফল ,যেমন পাওয়া তেমন চাওয়া ,যেমন গুরু তেমন চেলা ,যেমন কুকুর তেমন মুগুর ,3,",",',",",',',",",',"',",',',",",',যেমন কুকুর তেমন মুগুর ,',",",',3,');,#REF!
চায়ের বাগান কোন সমাস? ,কর্মধারায় সমাস ,সংখ্যাবাচক সমাস ,ষষ্ঠী তৎপুরুষ ,দ্বিগু সমাস ,3,",",',",",',',",",',"',",',',",",',দ্বিগু সমাস ,',",",',3,');,#REF!
ওখানে যাস না কী অর্থে অনুজ্ঞার ব্যবহার হয়েছে? ,প্রার্থনা ,উপদেশ ,অভিশাপ ,আদেশ ,2,",",',",",',',",",',"',",',',",",',আদেশ ,',",",',2,');,#REF!
নিচের কোন শব্দটির কোনো পুরুষবাচক নেই? ,সতীন ,কামারনী ,অভিসারিণী ,ননদ ,1,",",',",",',',",",',"',",',',",",',ননদ ,',",",',1,');,#REF!
গুজরাটি শব্দের উদাহরণ কোনটি? ,লুঙ্গি ,রিক্সা ,হরতাল ,চাকু ,3,",",',",",',',",",',"',",',',",",',চাকু ,',",",',3,');,#REF!
জিলাপীর প্যাঁচ বাগধারাটির অর্থ কী? ,প্যাঁচানো ,জটিল ,কলহপ্রিয় ,কুটিল বুদ্ধি ,4,",",',",",',',",",',"',",',',",",',কুটিল বুদ্ধি ,',",",',4,');,#REF!
কোন বাক্যে বিশেষণের বিশেষণ রয়েছে? ,ধীরে চল ,ঘোড়া খুব দ্রুত চলে ,সে পূণ্যবান ,মেটে কলসি ,2,",",',",",',',",",',"',",',',",",',মেটে কলসি ,',",",',2,');,#REF!
সে কি যাবে? এটি কোন ধরনের বাক্য? ,আদেশমূলক ,বিবৃতিমূলক ,প্রশ্নসূচক ,বিস্ময়সূচক ,3,",",',",",',',",",',"',",',',",",',বিস্ময়সূচক ,',",",',3,');,#REF!
কোন বানানটি শুদ্ধ? ,ততকালিণ ,ততকালীণ ,তথকালীণ ,তৎকালীন ,4,",",',",",',',",",',"',",',',",",',তৎকালীন ,',",",',4,');,#REF!
কোনটি শুদ্ধ? ,গবেষনা ,গবেষণা ,গবেশণা ,গবেস্বণা ,2,",",',",",',',",",',"',",',',",",',গবেস্বণা ,',",",',2,');,#REF!
পদ্ম শব্দের সমার্থক কোনটি? ,উৎফল(উৎপল) ,কুসুম ,জলজ ,ধরা ,1,",",',",",',',",",',"',",',',",",',ধরা ,',",",',1,');,#REF!
প্রাণভয় শব্দের সঠিক ব্যাসবাক্য কোনটি? ,প্রাণের ভয় ,প্রাণ যাওয়ার তরে ভয় ,প্রাণের নিমিত্ত ভয় ,প্রাণ হারানোর ভয় ,4,",",',",",',',",",',"',",',',",",',প্রাণ হারানোর ভয় ,',",",',4,');,#REF!
বক দেখানো বাগধারাটির অর্থ কি? ,মামলার ভয় ,অশোভনভাবে ভিদ্রুপ করা ,ভয়ানক প্রতারণা ,সুকঠিন প্রতিজ্ঞা করা ,2,",",',",",',',",",',"',",',',",",',সুকঠিন প্রতিজ্ঞা করা ,',",",',2,');,#REF!
শ্বশ্রূ শব্দের অর্থ কি? ,দাঁড়ি ,দাড়ি ,শশুর ,শাশুড়ি ,4,",",',",",',',",",',"',",',',",",',শাশুড়ি ,',",",',4,');,#REF!
কিরণ শব্দের সমার্থক শব্দ কোনটি? ,ময়ূখ ,ব্যোম ,জীমৃত ,আকিঞ্চন ,1,",",',",",',',",",',"',",',',",",',আকিঞ্চন ,',",",',1,');,#REF!
চৌহদ্দি শব্দটি কোন দুটি ভাষা থেকে আগত শব্দের সমন্বয়ে গঠিত? ,তৎসম ও ফারসি ,তৎসম ও হিন্দি ,আরবি ও হিন্দি ,কোনটিই নয় ,4,",",',",",',',",",',"',",',',",",',কোনটিই নয় ,',",",',4,');,#REF!
নিচের কোন শব্দগুচ্ছ ণ-ত্ব ও ষ-ত্ব বিধান অনুসারে সঠিক? ,"বর্নানা, সুষমা, লবণ ","ঘণ্টা, দ্বেষ, ক্রন্দণ ","ভাষণ, গ্রন্থ, জিনিস ","কঙ্কন, অন্ত, মাষ্টার ",3,",",',",",',',",",',"',",',',",",',"কঙ্কন, অন্ত, মাষ্টার ",',",",',3,');,#REF!
নিচের কোন সন্ধি বিচ্ছেদটি সঠিক নয়? ,নে + অন= নয়ন ,তদ + রূপ = তদ্রূপ ,রাজ + নী = রাজ্ঞী ,তদ্‌ + কাল = তৎকাল ,2,",",',",",',',",",',"',",',',",",',তদ্‌ + কাল = তৎকাল ,',",",',2,');,#REF!
একটি অপূর্ণ বাক্যের পরে অন্য একটি বাক্যের অবতারণা করতে হলে কোণ যতি চিহ্নটি ব্যবহৃত হয়? ,কোনলন ,ড্যাশ ,সেমিকোলন ,হাইফেন ,1,",",',",",',',",",',"',",',',",",',হাইফেন ,',",",',1,');,#REF!
Etiquette শব্দের সঠিক পরিভাষা কোনটি? ,নিয়ম নীতি ,নিয়মানুবর্তিতা ,সদাচারী ,কোনটিই নয় ,4,",",',",",',',",",',"',",',',",",',কোনটিই নয় ,',",",',4,');,#REF!
বেশ এক ঘুম ঘুমিয়েছি এ বাক্যে নিম্নরেখ শব্দটি কোন পদ? ,যৌগিক ক্রিয়া ,প্রযোজক ক্রিয়া ,সমধাতুজ কর্ম ,অনুক্ত কর্ম ,3,",",',",",',',",",',"',",',',",",',অনুক্ত কর্ম ,',",",',3,');,#REF!
ভানুমতির খেল প্রবচনটি বোঝায় ,চালবাজি ,ভেলকিবাজি ,ফটকাবাজি ,ফেরেববাজি ,2,",",',",",',',",",',"',",',',",",',ফেরেববাজি ,',",",',2,');,#REF!
ছেলে তো নয় যেন ননীর পুতুল এখানে যেন ,অব্যয় ,বিশেষ্য ,বিশেষণ ,সর্বনাম ,1,",",',",",',',",",',"',",',',",",',সর্বনাম ,',",",',1,');,#REF!
কোনটি ভুল বাক্য? ,দীনতা সব সময় ভাল নয়। ,সময় বড় সংক্ষিপ্ত। ,এখানে প্রবেশ নিষিদ্ধ। ,দেশের দারিদ্র দূর করতে হবে। ,4,",",',",",',',",",',"',",',',",",',দেশের দারিদ্র দূর করতে হবে। ,',",",',4,');,#REF!
কোনটি শুদ্ধ বানান? ,প্রত্যুৎগমন ,প্রত্যুতগমন ,প্রত্যুদগমন ,প্রত্যুদগমণ ,3,",",',",",',',",",',"',",',',",",',প্রত্যুদগমণ ,',",",',3,');,#REF!
অবীরা বলতে কোন নারীকে বোঝায়? ,যে স্বামীর বশীভূত ,"যার স্বামী, পুত্র নেই ",যার পুত্র হয়নি ,যার বিয়া হয়নি ,2,",",',",",',',",",',"',",',',",",',যার বিয়া হয়নি ,',",",',2,');,#REF!
তুর্কি ভাষার শব্দ কোনগুলি? ,"চাকু, তোপ ","চশমা, রশদ ","হজ, ওজু ","চা, চিনি ",1,",",',",",',',",",',"',",',',",",',"চা, চিনি ",',",",',1,');,#REF!
বাংলা ভাষায় প্রথম সনেট লেখেন ,ঈশ্বর গুপ্ত ,মধুসূদন দত্ত ,রবীন্দ্রনাথ ঠাকুর ,নবীন সেন ,2,",",',",",',',",",',"',",',',",",',নবীন সেন ,',",",',2,');,#REF!
ষাট বছর পূর্ণ হওয়ার উৎসবকে এক কথায় বলে ,হীরক জয়ন্তী ,সুবর্ণ জয়ন্তী ,পাটিনাম জয়ন্তী ,রজত জয়ন্তী ,1,",",',",",',',",",',"',",',',",",',রজত জয়ন্তী ,',",",',1,');,#REF!
শুদ্ধ বানানগুচ্ছ কোনটি? ,"মহত্ত, মহিয়সী, পক্ব ","মরুদ্যান, ভষ্ম, উচ্ছাস ","সমীচীন, সংস্রব, সত্তা ","অপরাহু, সস্ত্রীক, পূণ্য ",3,",",',",",',',",",',"',",',',",",',"অপরাহু, সস্ত্রীক, পূণ্য ",',",",',3,');,#REF!
ক্ষীয়মাণ এর বিপরীত শব্দ ,বর্ধিষ্ণু ,বৃদ্ধিপ্রাপ্ত ,বৃহ ,বর্ধমান ,4,",",',",",',',",",',"',",',',",",',বর্ধমান ,',",",',4,');,#REF!
কোথায় স্বর্গ কোথায় নরক কে বলে তা বহুদূর এই অমর পঙক্তির রচয়িতা ,শেখ ফজলল করিম ,গোবিন্দদাস ,মদনমোহন তর্কালঙ্কার ,জ্ঞানদাস ,1,",",',",",',',",",',"',",',',",",',জ্ঞানদাস ,',",",',1,');,#REF!
নিচের কোন দুটি সমার্থক শব্দ? ,বারিদঃসুধাকর ,অম্বুঃঅহন ,কৃশানুঃপাবক ,বীচিঃওদন ,3,",",',",",',',",",',"',",',',",",',বীচিঃওদন ,',",",',3,');,#REF!
রথদেখা কোন সমাস? ,নিত্য ,তৎপুরষ ,দ্বন্দ্ব ,সহার্থক বহুব্রীহি ,2,",",',",",',',",",',"',",',',",",',সহার্থক বহুব্রীহি ,',",",',2,');,#REF!
